Cable Name,IL_10MHz,IL_50MHz,IL_100MHz,IL_500MHz,IL_1000MHz,IL_5000MHz,DataRate(Mbps),preW,mainW,postW,dpre,dpost,Rdrv,eyeSNR
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,2,0.8,0.4,700,1.660797
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,2,0.8,0.4,1100,1.622978
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,2,0.8,0.6,300,1.757477
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,2,0.8,0.6,700,1.653537
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,2,0.8,0.6,1100,1.60276
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,2,0.8,0.8,300,1.759173
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,2,0.8,0.8,700,1.641005
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,2,0.8,0.8,1100,1.586351
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.2,0.2,300,1.822623
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.2,0.2,700,1.821157
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.2,0.2,1100,1.813423
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.2,0.4,300,1.803775
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.2,0.4,700,1.786612
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.2,0.4,1100,1.81004
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.2,0.6,300,1.768576
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.2,0.6,700,1.752894
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.2,0.6,1100,1.796486
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.2,0.8,300,1.780966
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.2,0.8,700,1.774014
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.2,0.8,1100,1.774634
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.4,0.2,300,1.786317
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.4,0.2,700,1.784397
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.4,0.2,1100,1.777898
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.4,0.4,300,1.770258
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.4,0.4,700,1.774048
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.4,0.4,1100,1.754434
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.4,0.6,300,1.787238
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.4,0.6,700,1.751089
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.4,0.6,1100,1.730147
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.4,0.8,300,1.794647
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.4,0.8,700,1.744386
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.4,0.8,1100,1.688673
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.6,0.2,300,1.770099
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.6,0.2,700,1.752688
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.6,0.2,1100,1.727451
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.6,0.4,300,1.763206
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.6,0.4,700,1.717571
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.6,0.4,1100,1.686697
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.6,0.6,300,1.780705
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.6,0.6,700,1.706999
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.6,0.6,1100,1.649403
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.6,0.8,300,1.785061
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.6,0.8,700,1.65771
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.6,0.8,1100,1.588636
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.8,0.2,300,1.756903
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.8,0.2,700,1.669828
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.8,0.2,1100,1.6326
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.8,0.4,300,1.75019
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.8,0.4,700,1.645899
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.8,0.4,1100,1.586599
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.8,0.6,300,1.751809
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.8,0.6,700,1.606572
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.8,0.6,1100,1.541055
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.8,0.8,300,1.748651
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.8,0.8,700,1.582791
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,5,0.8,0.8,1100,1.543224
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.2,0.2,300,1.831029
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.2,0.2,700,1.817921
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.2,0.2,1100,1.804256
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.2,0.4,300,1.790749
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.2,0.4,700,1.779671
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.2,0.4,1100,1.809946
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.2,0.6,300,1.76152
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.2,0.6,700,1.752368
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.2,0.6,1100,1.69172
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.2,0.8,300,1.763175
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.2,0.8,700,1.66771
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.2,0.8,1100,1.701346
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.4,0.2,300,1.783347
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.4,0.2,700,1.782099
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.4,0.2,1100,1.772634
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.4,0.4,300,1.767765
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.4,0.4,700,1.761818
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.4,0.4,1100,1.743099
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.4,0.6,300,1.785656
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.4,0.6,700,1.732867
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.4,0.6,1100,1.713138
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.4,0.8,300,1.781657
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.4,0.8,700,1.661348
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.4,0.8,1100,1.64321
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.6,0.2,300,1.768964
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.6,0.2,700,1.750988
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.6,0.2,1100,1.72566
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.6,0.4,300,1.763193
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.6,0.4,700,1.710099
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.6,0.4,1100,1.678873
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.6,0.6,300,1.77004
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.6,0.6,700,1.657882
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.6,0.6,1100,1.601608
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.6,0.8,300,1.784056
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.6,0.8,700,1.632162
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.6,0.8,1100,1.584124
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.8,0.2,300,1.757605
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.8,0.2,700,1.673609
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.8,0.2,1100,1.636053
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.8,0.4,300,1.749393
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.8,0.4,700,1.622492
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.8,0.4,1100,1.5599
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.8,0.6,300,1.754848
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.8,0.6,700,1.586581
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.8,0.6,1100,1.541985
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.8,0.8,300,1.740487
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.8,0.8,700,1.585427
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,1,7,0.8,0.8,1100,1.540665
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.2,0.2,300,1.816222
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.2,0.2,700,1.815344
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.2,0.2,1100,1.82939
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.2,0.4,300,1.816224
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.2,0.4,700,1.816197
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.2,0.4,1100,1.813334
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.2,0.6,300,1.816097
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.2,0.6,700,1.816136
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.2,0.6,1100,1.810751
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.2,0.8,300,1.816697
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.2,0.8,700,1.815978
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.2,0.8,1100,1.812984
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.4,0.2,300,1.827229
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.4,0.2,700,1.825823
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.4,0.2,1100,1.825283
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.4,0.4,300,1.82728
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.4,0.4,700,1.826047
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.4,0.4,1100,1.825292
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.4,0.6,300,1.82713
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.4,0.6,700,1.825731
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.4,0.6,1100,1.825252
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.4,0.8,300,1.827117
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.4,0.8,700,1.825913
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.4,0.8,1100,1.82501
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.6,0.2,300,1.819645
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.6,0.2,700,1.812222
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.6,0.2,1100,1.813552
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.6,0.4,300,1.819457
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.6,0.4,700,1.81196
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.6,0.4,1100,1.814234
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.6,0.6,300,1.819629
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.6,0.6,700,1.812547
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.6,0.6,1100,1.813434
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.6,0.8,300,1.819594
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.6,0.8,700,1.811851
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.6,0.8,1100,1.813497
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.8,0.2,300,1.801376
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.8,0.2,700,1.800484
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.8,0.2,1100,1.797956
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.8,0.4,300,1.801507
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.8,0.4,700,1.800598
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.8,0.4,1100,1.79821
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.8,0.6,300,1.801408
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.8,0.6,700,1.800468
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.8,0.6,1100,1.798175
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.8,0.8,300,1.801326
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.8,0.8,700,1.800507
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,0,0.8,0.8,1100,1.798093
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.2,0.2,300,1.814894
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.2,0.2,700,1.817982
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.2,0.2,1100,1.817917
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.2,0.4,300,1.812455
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.2,0.4,700,1.827484
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.2,0.4,1100,1.830023
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.2,0.6,300,1.814235
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.2,0.6,700,1.831923
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.2,0.6,1100,1.840304
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.2,0.8,300,1.819167
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.2,0.8,700,1.829194
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.2,0.8,1100,1.836774
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.4,0.2,300,1.825391
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.4,0.2,700,1.823644
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.4,0.2,1100,1.822978
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.4,0.4,300,1.823007
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.4,0.4,700,1.818584
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.4,0.4,1100,1.836859
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.4,0.6,300,1.820679
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.4,0.6,700,1.818199
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.4,0.6,1100,1.832564
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.4,0.8,300,1.818508
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.4,0.8,700,1.832011
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.4,0.8,1100,1.828506
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.6,0.2,300,1.819953
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.6,0.2,700,1.824213
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.6,0.2,1100,1.816813
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.6,0.4,300,1.818064
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.6,0.4,700,1.821139
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.6,0.4,1100,1.813933
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.6,0.6,300,1.816185
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.6,0.6,700,1.818748
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.6,0.6,1100,1.811472
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.6,0.8,300,1.814734
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.6,0.8,700,1.817307
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.6,0.8,1100,1.810485
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.8,0.2,300,1.801903
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.8,0.2,700,1.801089
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.8,0.2,1100,1.798715
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.8,0.4,300,1.800351
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.8,0.4,700,1.801711
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.8,0.4,1100,1.798208
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.8,0.6,300,1.813491
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.8,0.6,700,1.80141
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.8,0.6,1100,1.798137
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.8,0.8,300,1.813711
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.8,0.8,700,1.802643
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,2,0.8,0.8,1100,1.796376
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.2,0.2,300,1.80926
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.2,0.2,700,1.830282
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.2,0.2,1100,1.828548
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.2,0.4,300,1.815501
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.2,0.4,700,1.814173
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.2,0.4,1100,1.847475
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.2,0.6,300,1.815371
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.2,0.6,700,1.808759
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.2,0.6,1100,1.828481
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.2,0.8,300,1.811335
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.2,0.8,700,1.82479
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.2,0.8,1100,1.830794
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.4,0.2,300,1.823904
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.4,0.2,700,1.8213
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.4,0.2,1100,1.823652
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.4,0.4,300,1.819105
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.4,0.4,700,1.815774
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.4,0.4,1100,1.827603
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.4,0.6,300,1.814395
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.4,0.6,700,1.82187
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.4,0.6,1100,1.816394
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.4,0.8,300,1.810584
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.4,0.8,700,1.814766
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.4,0.8,1100,1.80957
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.6,0.2,300,1.819436
Nexo3m,-4.03,-5.27,-6.8,-14.15,-19.79,-38.91,1000,5,3,5,0.6,0.2,700,1.826503
